gfs	-0.429	10	17
tagal	-0.429	10	17
jtv	-0.429	10	17
fuck   	-0.429	21	35
paralyzed	-0.429	10	17
bombers	-0.429	10	17
traded	-0.429	21	35
bringing  	-0.429	10	17
sting	-0.429	32	53
birds  	-0.429	10	17
article  	-0.429	21	35
flash   	-0.429	10	17
reach  	-0.429	21	35
dumbo	-0.429	10	17
alexisonfire	-0.429	10	17
rnt	-0.429	10	17
seems	-0.429	1808	2961
pray	-0.430	549	900
played  	-0.430	46	76
streak	-0.430	46	76
outta	-0.430	470	771
gt	-0.431	96	158
bb	-0.431	576	945
attention  	-0.431	85	140
papers	-0.431	185	304
friggen	-0.431	24	40
turbo	-0.431	24	40
loose	-0.432	180	296
incident	-0.432	52	86
songs  	-0.432	119	196
mohegan	-0.433	13	22
vertigo	-0.433	13	22
there're	-0.433	13	22
kisses  	-0.433	13	22
re-do	-0.433	13	22
chang	-0.433	13	22
mundane	-0.433	13	22
thin  	-0.433	13	22
destroying	-0.433	27	45
princess  	-0.433	13	22
akong	-0.433	13	22
voting  	-0.433	13	22
pogo	-0.433	13	22
dreamhost	-0.433	13	22
-0	-0.433	13	22
let's  	-0.433	27	45
lohan	-0.433	13	22
tadi	-0.433	13	22
lectures	-0.433	27	45
percy	-0.433	13	22
daddys	-0.433	27	45
swineflu	-0.433	13	22
toad	-0.433	13	22
360	-0.433	187	308
most  	-0.433	159	262
12:30	-0.433	72	119
lions	-0.433	72	119
aku	-0.433	72	119
:/	-0.434	1098	1806
stage  	-0.434	44	73
inventory	-0.434	30	50
bought   	-0.434	30	50
pune	-0.434	30	50
carbs	-0.434	30	50
count  	-0.434	30	50
keeping  	-0.434	30	50
read  	-0.434	298	491
carb	-0.435	16	27
freedom  	-0.435	16	27
neway	-0.435	16	27
fighting  	-0.435	16	27
reli	-0.435	16	27
talent  	-0.435	33	55
;/	-0.435	16	27
falling	-0.436	479	790
cat	-0.436	1124	1853
.............	-0.436	53	88
star  	-0.436	36	60
dis	-0.437	196	324
suit  	-0.437	19	32
azz	-0.437	19	32
cpr	-0.437	19	32
young  	-0.437	39	65
procrastinate	-0.437	19	32
stick   	-0.437	19	32
pours	-0.437	19	32
cuddles	-0.437	59	98
5pm	-0.437	102	169
sense   	-0.438	42	70
tsk	-0.438	108	179
toothpaste	-0.438	22	37
uff	-0.438	22	37
pads	-0.438	22	37
vmware	-0.438	22	37
clock	-0.439	209	346
dry	-0.439	334	553
nothing	-0.439	4032	6669
computers	-0.440	135	224
act  	-0.440	28	47
omfg	-0.441	211	350
tivo	-0.441	60	100
cnn	-0.441	60	100
mommy  	-0.441	31	52
fuckers	-0.441	31	52
timing	-0.441	133	221
usually  	-0.441	34	57
assignment	-0.442	256	425
yday	-0.442	37	62
starts  	-0.442	37	62
macbook	-0.442	324	538
read   	-0.442	245	407
api	-0.442	84	140
scores	-0.443	46	77
overnight	-0.443	108	180
......	-0.444	1292	2147
lebron	-0.444	144	240
1pm	-0.445	79	132
3am	-0.446	208	347
dr	-0.446	232	387
since	-0.446	3524	5870
late	-0.447	3022	5036
averaging	-0.447	5	9
kos	-0.447	5	9
unknown  	-0.447	5	9
speeds	-0.447	17	29
visits  	-0.447	8	14
pill  	-0.447	5	9
dispose	-0.447	5	9
huggg	-0.447	5	9
horrified	-0.447	14	24
jfk	-0.447	26	44
costume  	-0.447	8	14
apologize	-0.447	83	139
newsletter  	-0.447	5	9
iran9	-0.447	5	9
limits	-0.447	50	84
chopping	-0.447	11	19
motorcycle  	-0.447	5	9
sen	-0.447	11	19
30mins	-0.447	29	49
unix	-0.447	8	14
fill   	-0.447	8	14
knoo	-0.447	5	9
ur   	-0.447	8	14
plucking	-0.447	5	9
casue	-0.447	5	9
drives  	-0.447	5	9
satnite	-0.447	5	9
anywhoo	-0.447	5	9
鈧	-0.447	5	9
inundated	-0.447	5	9
silence  	-0.447	8	14
dailybooth	-0.447	17	29
brrr	-0.447	20	34
lasts   	-0.447	5	9
naxx	-0.447	5	9
roadside	-0.447	5	9
rh	-0.447	5	9
duffy	-0.447	5	9
liquor  	-0.447	8	14
madtv	-0.447	5	9
5-9	-0.447	5	9
off-line	-0.447	5	9
beginning  	-0.447	20	34
tweeter  	-0.447	5	9
mehhh	-0.447	11	19
aff	-0.447	11	19
tdy	-0.447	5	9
shoot  	-0.447	41	69
phishtube	-0.447	5	9
zak	-0.447	5	9
ndp	-0.447	5	9
jayz	-0.447	5	9
chosen  	-0.447	5	9
brush  	-0.447	8	14
domo	-0.447	8	14
spencers	-0.447	5	9
heart   	-0.447	5	9
taffy	-0.447	5	9
bonsai	-0.447	5	9
rap  	-0.447	8	14
n贸i	-0.447	5	9
harddisk	-0.447	5	9
110	-0.447	29	49
fielding	-0.447	5	9
feeble	-0.447	5	9
facebook's	-0.447	8	14
nuggs	-0.447	5	9
oakland	-0.447	26	44
edie	-0.447	5	9
babe   	-0.447	5	9
swore	-0.447	23	39
4:15	-0.447	17	29
vids  	-0.447	26	44
cleaner  	-0.447	5	9
carry  	-0.447	14	24
medina	-0.447	5	9
@'s	-0.447	5	9
imply	-0.447	5	9
s0	-0.447	11	19
budgeting	-0.447	5	9
mahn	-0.447	5	9
pattz	-0.447	5	9
lookd	-0.447	5	9
revising   	-0.447	5	9
shipping  	-0.447	11	19
xanax	-0.447	8	14
pretending  	-0.447	5	9
spew	-0.447	5	9
fad	-0.447	11	19
rugby  	-0.447	5	9
shootout	-0.447	5	9
holey	-0.447	5	9
$11	-0.447	5	9
2:20	-0.447	5	9
blaze	-0.447	8	14
myers	-0.447	8	14
thus  	-0.447	8	14
chicago's	-0.447	5	9
retailer	-0.447	5	9
ahhhhhhhhhhhhhh	-0.447	5	9
dddd	-0.447	5	9
mentioning  	-0.447	5	9
oceana	-0.447	5	9
11-7	-0.447	5	9
forests	-0.447	5	9
break's	-0.447	5	9
scab	-0.447	5	9
tracks  	-0.447	14	24
stackhouse	-0.447	8	14
taskbar	-0.447	5	9
miracle  	-0.447	8	14
danger	-0.447	38	64
grandmother's	-0.447	11	19
celts	-0.447	8	14
confederations	-0.447	5	9
idiocy	-0.447	5	9
mounting	-0.447	8	14
callum	-0.447	8	14
holiday's	-0.447	5	9
whr	-0.447	11	19
illest	-0.447	5	9
cooold	-0.447	5	9
bekah	-0.447	5	9
jeffy	-0.447	5	9
fam  	-0.447	29	49
drummer  	-0.447	5	9
drastic	-0.447	8	14
keel	-0.447	5	9
kstew	-0.447	11	19
unread	-0.447	26	44
southbound	-0.447	5	9
gaya	-0.447	5	9
dreamworld	-0.447	5	9
today   	-0.447	101	169
jin	-0.447	8	14
scranton	-0.447	11	19
spots  	-0.447	8	14
:{	-0.447	5	9
degress	-0.447	5	9
fag  	-0.447	5	9
7/8	-0.447	5	9
ulan	-0.447	5	9
hurdle	-0.447	8	14
jud	-0.447	5	9
reality	-0.447	332	554
discount  	-0.447	11	19
th  	-0.447	5	9
mammy	-0.447	8	14
eyesight	-0.447	5	9
eta	-0.447	14	24
sewing  	-0.447	8	14
lore	-0.447	5	9
dose  	-0.447	5	9
knowing  	-0.447	20	34
kroq	-0.447	5	9
charges  	-0.447	5	9
burbs	-0.447	11	19
posting   	-0.447	14	24
awkwardly	-0.447	5	9
facing	-0.447	44	74
$199	-0.447	5	9
races  	-0.447	5	9
aaawww	-0.447	14	24
kates	-0.447	8	14
0-0	-0.447	8	14
g矛	-0.447	8	14
nostrils	-0.447	5	9
chai  	-0.447	5	9
worldcup	-0.447	5	9
wannt	-0.447	5	9
astronomy	-0.447	11	19
barking	-0.447	32	54
offending	-0.447	5	9
playback	-0.447	8	14
awoke	-0.447	20	34
wonder  	-0.447	32	54
aspirin	-0.447	14	24
lag  	-0.447	5	9
workers	-0.447	41	69
ethier	-0.447	5	9
trenton	-0.447	5	9
cooooold	-0.447	5	9
wla	-0.447	5	9
prayers  	-0.447	8	14
neverrr	-0.447	5	9
hairdryer	-0.447	8	14
freud	-0.447	5	9
300,000	-0.447	5	9
103	-0.447	26	44
last-minute	-0.447	5	9
cricinfo	-0.447	5	9
purchase   	-0.447	5	9
wayfarers	-0.447	5	9
banished	-0.447	5	9
embedded	-0.447	11	19
frnd	-0.447	11	19
tweaked	-0.447	11	19
a-level	-0.447	5	9
centro	-0.447	8	14
somerset	-0.447	14	24
strangle	-0.447	5	9
l谩	-0.447	5	9
crunchie	-0.447	5	9
108	-0.447	11	19
suckered	-0.447	5	9
calories  	-0.447	8	14
millionaire  	-0.447	5	9
dealers	-0.447	8	14
bcoz	-0.447	26	44
invoices	-0.447	8	14
falling  	-0.447	32	54
toner	-0.447	5	9
user  	-0.447	20	34
grady	-0.447	5	9
steering	-0.447	11	19
darwin	-0.447	14	24
nonono	-0.447	5	9
!!??	-0.447	29	49
tunes  	-0.447	14	24
argued	-0.447	5	9
rainboots	-0.447	5	9
liter	-0.447	11	19
models  	-0.447	5	9
walmarts	-0.447	5	9
y   	-0.447	5	9
ins  	-0.447	5	9
deluge	-0.447	5	9
philadelphia	-0.447	29	49
piss  	-0.447	17	29
streams	-0.447	23	39
nuked	-0.447	5	9
waitin  	-0.447	5	9
freeeeezing	-0.447	5	9
rewrite	-0.447	20	34
smelly  	-0.447	5	9
hae	-0.447	11	19
websites  	-0.447	11	19
begging	-0.447	62	104
eeeek	-0.447	20	34
scams	-0.447	8	14
harmful	-0.447	5	9
uruguay	-0.447	5	9
prat	-0.447	5	9
bosen	-0.447	5	9
movement  	-0.447	5	9
equip	-0.447	5	9
messing	-0.449	123	206
boredom	-0.449	114	191
commercials	-0.449	84	141
cops	-0.449	84	141
thing  	-0.450	748	1251
broadband	-0.450	66	111
pinky	-0.450	63	106
hour	-0.451	2546	4260
abuse	-0.451	48	81
tweeted   	-0.451	91	153
acid	-0.452	39	66
really	-0.453	16480	27619
somehow	-0.453	373	626
scare	-0.453	101	170
moods	-0.453	33	56
easily  	-0.454	30	51
ip	-0.454	30	51
mow	-0.454	61	103
mar	-0.454	30	51
litter	-0.454	30	51
music  	-0.454	269	452
ipod	-0.454	1194	2004
douche	-0.454	58	98
survivor	-0.454	58	98
aa	-0.454	58	98
overcast	-0.454	86	145
win  	-0.454	173	291
sat's	-0.454	27	46
tuesdays	-0.454	55	93
arms	-0.454	270	454
never	-0.455	6633	11141
seriously	-0.455	1569	2636
idol  	-0.455	24	41
limit  	-0.455	24	41
plz  	-0.455	24	41
blaming	-0.455	24	41
democracy	-0.455	24	41
gateway	-0.455	24	41
external	-0.456	68	115
need	-0.456	12179	20478
.........	-0.456	203	342
classroom	-0.456	43	73
winning  	-0.456	21	36
10mins	-0.456	21	36
cincinnati	-0.456	21	36
excuse   	-0.456	21	36
spose	-0.456	21	36
relaxing  	-0.456	21	36
cancun	-0.456	21	36
office	-0.456	1692	2847
rite	-0.457	245	413
only	-0.458	9647	16248
1200	-0.458	18	31
barley	-0.458	18	31
apply   	-0.458	18	31
nas	-0.458	18	31
ob	-0.458	18	31
needy	-0.458	18	31
petrol	-0.458	18	31
tday	-0.458	18	31
foggy	-0.458	37	63
finances	-0.458	18	31
iv	-0.458	164	277
has	-0.458	11477	19342
i麓m	-0.459	155	262
just  	-0.459	1827	3081
sans	-0.459	50	85
3.5	-0.459	82	139
block   	-0.460	15	26
byes	-0.460	15	26
d'oh!	-0.460	15	26
knooow	-0.460	15	26
fckn	-0.460	15	26
colors  	-0.460	15	26
rethink	-0.460	15	26
whut	-0.460	15	26
gives  	-0.460	15	26
70%	-0.460	15	26
cat's	-0.460	31	53
slapped	-0.460	15	26
lately	-0.460	544	919
screw	-0.460	201	340
yet   	-0.460	378	639
up  	-0.460	44	75
writing  	-0.461	73	124
gp	-0.461	73	124
can   	-0.461	86	146
vehicle	-0.461	28	48
are  	-0.461	1386	2343
bk	-0.461	170	288
understand  	-0.461	83	141
cellphone	-0.462	54	92
thrown	-0.462	80	136
frappuccino	-0.462	12	21
commercial  	-0.462	12	21
ahold	-0.462	12	21
dixie	-0.462	12	21
burden	-0.462	12	21
future  	-0.462	64	109
twits  	-0.462	12	21
sainsburys	-0.462	12	21
students  	-0.462	12	21
shiit	-0.462	12	21
iphone's	-0.462	12	21
signals	-0.462	12	21
wheel  	-0.462	12	21
spell   	-0.462	51	87
landon	-0.462	12	21
rotf	-0.462	12	21
m锟絥h	-0.462	12	21
gamble	-0.462	12	21
shiny  	-0.462	12	21
sme	-0.462	12	21
re-run	-0.462	12	21
2moz	-0.462	64	109
arguments	-0.462	12	21
hwy	-0.462	12	21
interstate	-0.462	12	21
appear  	-0.462	12	21
6th  	-0.462	12	21
aawww	-0.462	25	43
match   	-0.462	25	43
functions	-0.462	25	43
sacrifices	-0.462	12	21
dog's	-0.462	25	43
expense	-0.462	25	43
tomoro  	-0.462	12	21
seventh	-0.462	12	21
person  	-0.463	237	402
power  	-0.463	74	126
could	-0.463	7439	12600
then   	-0.464	35	60
mojo	-0.464	35	60
sections	-0.464	22	38
escape   	-0.464	22	38
southampton	-0.464	22	38
employment	-0.464	22	38
whateverrr	-0.496	3	6
grannies	-0.496	3	6
deceiving	-0.496	3	6
coronado	-0.496	3	6
dispute	-0.496	7	13
remebered	-0.496	3	6
headsets	-0.496	3	6
mao	-0.496	3	6
fawk	-0.496	3	6
ign	-0.496	11	20
kissing   	-0.496	3	6
archery	-0.496	7	13
o   o	-0.496	3	6
scam  	-0.496	3	6
choose  	-0.496	27	48
cbd	-0.496	3	6
diamond  	-0.496	3	6
transformer  	-0.496	3	6
twitterfon	-0.496	3	6
felice	-0.496	3	6
ivs	-0.496	3	6
fussy  	-0.496	3	6
totoo	-0.496	3	6
503	-0.496	3	6
拢	-0.496	11	20
a&f	-0.496	3	6
-that	-0.496	3	6
instructed	-0.496	3	6
dv	-0.496	3	6
cookery	-0.496	3	6
elec	-0.496	3	6
documentary  	-0.496	3	6
choral	-0.496	3	6
insists	-0.496	11	20
blkbry	-0.496	3	6
goooosh	-0.496	3	6
store   	-0.496	3	6
mesh   	-0.496	3	6
chore  	-0.496	3	6
fuked	-0.496	3	6
cham	-0.496	3	6
freshers	-0.496	3	6
wpb	-0.496	3	6
apology  	-0.496	3	6
suffice  	-0.496	3	6
moleskine	-0.496	7	13
badness	-0.496	7	13
!!!!,	-0.496	3	6
5c	-0.496	3	6
lit  	-0.496	3	6
qualifiers	-0.496	3	6
climb   	-0.496	3	6
jjj	-0.496	3	6
employee  	-0.496	3	6
stylist  	-0.496	3	6
dmn	-0.496	3	6
itz  	-0.496	3	6
tits  	-0.496	3	6
catchy  	-0.496	3	6
20minutes	-0.496	3	6
sorry-	-0.496	3	6
/sarcasm	-0.496	3	6
cleaned   	-0.496	3	6
2dai	-0.496	3	6
bawls	-0.496	3	6
valid  	-0.496	7	13
euston	-0.496	3	6
hea	-0.496	7	13
stinky  	-0.496	3	6
pavilion	-0.496	7	13
called  	-0.496	95	167
blink  	-0.496	15	27
ouut	-0.496	3	6
partay  	-0.496	3	6
hoola	-0.496	3	6
10-	-0.496	3	6
procrastinate   	-0.496	3	6
beta   	-0.496	3	6
cacti	-0.496	3	6
cockatiel	-0.496	3	6
bounced	-0.496	15	27
crusing	-0.496	3	6
reallll	-0.496	3	6
earn  	-0.496	3	6
usu	-0.496	3	6
fused	-0.496	3	6
fre	-0.496	3	6
terabyte	-0.496	3	6
resting  	-0.496	3	6
hass	-0.496	3	6
reappear	-0.496	3	6
pleeeeeeease	-0.496	3	6
caracas	-0.496	3	6
confusing	-0.497	184	323
eye	-0.497	741	1299
pc	-0.497	536	940
wks	-0.498	76	134
pushing	-0.498	149	262
bitter	-0.498	72	127
t.t	-0.498	68	120
toilet	-0.498	125	220
low	-0.498	540	948
sooooo	-0.498	565	992
story  	-0.499	89	157
takes  	-0.500	36	64
bugging	-0.500	36	64
vodafone	-0.500	36	64
lines  	-0.500	32	57
4ever	-0.500	32	57
illegal	-0.501	57	101
pile	-0.501	86	152
bath  	-0.501	28	50
frickin	-0.501	53	94
2:30	-0.501	103	182
copyright	-0.502	24	43
hearted	-0.502	24	43
ehh	-0.502	74	131
logged	-0.502	70	124
strap	-0.503	20	36
checks	-0.503	41	73
passenger	-0.503	20	36
lik	-0.503	41	73
awwe	-0.503	20	36
91	-0.503	20	36
sky+	-0.503	20	36
330	-0.503	20	36
episode  	-0.503	79	140
but	-0.503	48019	84639
kid  	-0.503	58	103
gue	-0.503	58	103
grave	-0.503	37	66
samsung	-0.503	37	66
covered  	-0.504	16	29
cricket  	-0.504	16	29
they've  	-0.504	16	29
yorkie	-0.504	16	29
cold   	-0.504	16	29
padres	-0.504	16	29
panic	-0.504	118	209
noise	-0.505	140	248
...........	-0.505	93	165
hopes	-0.505	277	490
it麓s	-0.505	89	158
mean  	-0.505	179	317
color  	-0.505	29	52
like  	-0.506	485	858
password	-0.506	124	220
tax	-0.507	120	213
plugs	-0.507	25	45
winds	-0.507	38	68
backlog	-0.507	12	22
duty	-0.507	181	321
we'd  	-0.507	12	22
starvin	-0.507	12	22
programmes	-0.507	12	22
practiced	-0.507	12	22
1h	-0.507	12	22
brr	-0.507	12	22
adding  	-0.507	12	22
clothes   	-0.507	12	22
sudden  	-0.507	12	22
ahhhhhhhhhhh	-0.507	12	22
stairs  	-0.507	12	22
boiling	-0.507	64	114
stumped	-0.507	12	22
thieves	-0.507	12	22
b锟	-0.507	12	22
stuff  	-0.507	377	668
tesco	-0.508	60	107
skipped	-0.508	60	107
shocked	-0.508	117	208
m&g	-0.508	34	61
best  	-0.508	406	720
garbage	-0.508	56	100
1:30	-0.509	78	139
false	-0.509	65	116
cheapest	-0.509	21	38
bck	-0.509	43	77
adium	-0.509	21	38
cooking  	-0.510	30	54
stress  	-0.510	30	54
coma	-0.510	30	54
longer	-0.510	407	723
wut	-0.510	88	157
cause	-0.511	2452	4356
part  	-0.511	151	269
air	-0.511	974	1731
metro	-0.511	178	317
wifey  	-0.512	8	15
print  	-0.512	17	31
pregnant   	-0.512	8	15
scorpion	-0.512	8	15
frantically	-0.512	8	15
suggest  	-0.512	8	15
kerala	-0.512	8	15
smelt	-0.512	8	15
resign	-0.512	8	15
footage  	-0.512	8	15
bump  	-0.512	8	15
biological	-0.512	8	15
sunnier	-0.512	8	15
crzy	-0.512	8	15
kindof	-0.512	8	15
frikin	-0.512	8	15
4-6	-0.512	8	15
hov	-0.512	8	15
gauges	-0.512	8	15
shutdown	-0.512	8	15
n脿o	-0.512	8	15
hadda	-0.512	8	15
rotting	-0.512	8	15
arses	-0.512	8	15
comments   	-0.512	8	15
fare	-0.512	17	31
quay	-0.512	8	15
hated  	-0.512	8	15
retarded  	-0.512	8	15
core  	-0.512	8	15
moisture	-0.512	8	15
2yr	-0.512	8	15
kicking  	-0.512	8	15
mag  	-0.512	17	31
dreamweaver	-0.512	8	15
uninstalled	-0.512	8	15
raiding	-0.512	8	15
staged	-0.512	8	15
poker  	-0.512	17	31
locke	-0.512	8	15
emulator	-0.512	8	15
plastic  	-0.512	8	15
acrylic	-0.512	8	15
hving	-0.512	8	15
affects	-0.512	17	31
anthropology	-0.512	8	15
criss	-0.512	8	15
gurgaon	-0.512	8	15
coffin	-0.512	8	15
celebrating  	-0.512	8	15
night   	-0.512	8	15
convention  	-0.512	8	15
jet  	-0.512	8	15
bern	-0.512	8	15
deactivated	-0.512	8	15
reeeeeally	-0.512	8	15
bake  	-0.512	8	15
climb  	-0.512	8	15
careless	-0.512	17	31
vain	-0.512	17	31
awh	-0.513	203	362
also  	-0.513	135	241
fat	-0.513	526	937
spam	-0.513	290	517
much  	-0.514	2230	3974
shakes	-0.514	54	97
contracts	-0.514	22	40
procedure	-0.514	22	40
cravings	-0.514	22	40
hero  	-0.514	22	40
ending	-0.515	290	518
tomoro	-0.515	73	131
load	-0.515	295	527
wan	-0.515	36	65
flights	-0.515	110	197
kept	-0.515	369	659
credit  	-0.515	50	90
dog	-0.515	1605	2865
panda	-0.516	134	240
dads	-0.516	218	390
demons  	-0.516	13	24
restroom	-0.516	13	24
reinstalled	-0.516	13	24
sep	-0.516	13	24
documents	-0.516	27	49
reload	-0.516	13	24
='(	-0.516	13	24
manu	-0.516	13	24
reallllly	-0.516	13	24
10.5	-0.516	13	24
spoilers	-0.516	27	49
panicking	-0.516	13	24
steroids	-0.516	13	24
deadpool	-0.516	13	24
consolation	-0.516	27	49
uo	-0.516	13	24
bullshit	-0.516	83	149
effing	-0.516	130	233
made  	-0.516	233	417
cover  	-0.517	46	83
felt	-0.517	696	1245
indians	-0.517	32	58
8:30	-0.518	122	219
classes   	-0.518	18	33
headset	-0.518	18	33
damage  	-0.518	18	33
triangle	-0.518	18	33
txts	-0.518	18	33
avg	-0.518	18	33
clue   	-0.519	123	221
sunscreen	-0.519	61	110
dunno	-0.519	587	1052
either   	-0.519	23	42
gpa	-0.519	23	42
taste  	-0.519	47	85
browsers	-0.519	23	42
1st  	-0.520	76	137
wouldnt	-0.520	245	440
someone	-0.520	3693	6622
ne	-0.520	197	354
deposit	-0.520	28	51
orange  	-0.520	28	51
fear  	-0.520	28	51
cd  	-0.521	96	173
7.30	-0.521	33	60
share  	-0.521	67	121
shits	-0.521	38	69
safari	-0.521	121	218
upper	-0.522	58	105
people  	-0.523	717	1290
fast  	-0.523	128	231
theres	-0.523	535	963
texts	-0.523	148	267
rain   	-0.523	178	321
ind	-0.524	4	8
brain   	-0.524	4	8
craaaap	-0.524	4	8
mildly	-0.524	14	26
cart  	-0.524	4	8
g3	-0.524	4	8
duck  	-0.524	9	17
monotonous	-0.524	4	8
compete  	-0.524	4	8
exercise  	-0.524	14	26
lf	-0.524	4	8
unnoticed	-0.524	4	8
noodles  	-0.524	9	17
120gb	-0.524	4	8
tinychat	-0.524	4	8
signature  	-0.524	4	8
bizzle	-0.524	4	8
afternoon's	-0.524	4	8
travelling  	-0.524	4	8
tweeterwall	-0.524	4	8
spending   	-0.524	9	17
registers	-0.524	4	8
brown  	-0.524	14	26
refurb	-0.524	4	8
thick  	-0.524	9	17
dotn	-0.524	4	8
understands  	-0.524	9	17
powershot	-0.524	4	8
torrenting	-0.524	4	8
unrequited	-0.524	4	8
bake   	-0.524	4	8
voda	-0.524	4	8
skools	-0.524	4	8
comatose	-0.524	4	8
loans  	-0.524	4	8
tannin	-0.524	4	8
2more	-0.524	4	8
ooof	-0.524	4	8
hazy	-0.524	9	17
whos  	-0.524	4	8
horrible   	-0.524	4	8
boozing	-0.524	4	8
tokbox	-0.524	4	8
whataburger	-0.524	14	26
reeally	-0.524	4	8
actress  	-0.524	4	8
bodies	-0.524	39	71
offering  	-0.524	4	8
2100	-0.524	9	17
converter	-0.524	9	17
nicotine	-0.524	9	17
ninja  	-0.524	4	8
awn	-0.524	4	8
does'nt	-0.524	4	8
lanka	-0.524	14	26
brightness	-0.524	4	8
uf	-0.524	9	17
girrrrl	-0.524	4	8
slowness	-0.524	4	8
wtching	-0.524	4	8
woken   	-0.524	4	8
pore	-0.524	4	8
paving	-0.524	4	8
waterproofs	-0.524	4	8
fcukin	-0.524	4	8
providers	-0.524	9	17
arashi	-0.524	4	8
cw	-0.524	24	44
mothers  	-0.524	24	44
commuter	-0.524	4	8
extreamly	-0.524	4	8
podcast  	-0.524	9	17
pedals	-0.524	4	8
blowout	-0.524	9	17
hatred	-0.524	14	26
humanity  	-0.524	4	8
tourettes	-0.524	4	8
aiyo	-0.524	4	8
editting	-0.524	4	8
vaccines	-0.524	4	8
rumour	-0.524	19	35
handheld	-0.524	4	8
student  	-0.524	24	44
caltrain	-0.524	4	8
chickens  	-0.524	4	8
advised	-0.524	9	17
leed	-0.524	4	8
flippin  	-0.524	4	8
cyclist	-0.524	4	8
ignorin	-0.524	4	8
deficient	-0.524	4	8
scouring	-0.524	4	8
survey  	-0.524	4	8
attendants	-0.524	4	8
tfs	-0.524	4	8
knife	-0.524	54	98
20yrs	-0.524	4	8
groan	-0.524	14	26
islamic	-0.524	4	8
whaaaat	-0.524	19	35
faraway	-0.524	4	8
2.15	-0.524	4	8
6,000	-0.524	4	8
diseased	-0.524	4	8
anime  	-0.524	4	8
s*d*p	-0.524	4	8
ahhhhhhhhhhhh	-0.524	4	8
ripoff	-0.524	4	8
natalies	-0.524	4	8
tearing  	-0.524	4	8
bullshit   	-0.524	4	8
queen  	-0.524	9	17
slack  	-0.524	4	8
germs  	-0.524	4	8
soaking  	-0.524	4	8
12:45	-0.524	9	17
boxset	-0.524	9	17
supplements	-0.524	4	8
worcester	-0.524	9	17
saaame	-0.524	4	8
sanford	-0.524	4	8
cuddling  	-0.524	4	8
capital  	-0.524	4	8
golf	-0.524	4	8
famished	-0.524	4	8
spl	-0.524	4	8
haaaay	-0.524	4	8
studios  	-0.524	4	8
potatoes  	-0.524	4	8
fkd	-0.524	4	8
pesos	-0.524	4	8
hissy	-0.524	4	8
english   	-0.524	4	8
takin   	-0.524	4	8
nob	-0.524	4	8
beauitful	-0.524	4	8
kee	-0.524	4	8
la   	-0.524	4	8
improvise	-0.524	4	8
deu	-0.524	4	8
soda   	-0.524	4	8
embarassed	-0.524	14	26
tba	-0.524	4	8
jobless  	-0.524	4	8
suitable   	-0.524	4	8
kojima	-0.524	4	8
candles  	-0.524	4	8
sadistic	-0.524	4	8
pressured	-0.524	4	8
jumped  	-0.524	4	8
metroid	-0.524	9	17
eeewww	-0.524	4	8
eel	-0.524	4	8
spooks	-0.524	4	8
width	-0.524	4	8
roosters	-0.524	4	8
noisy  	-0.524	4	8
assuming  	-0.524	4	8
temperature  	-0.524	4	8
enabling	-0.524	4	8
poofy	-0.524	4	8
climax	-0.524	4	8
deemed	-0.524	4	8
captcha	-0.524	4	8
concerning	-0.524	9	17
mountains  	-0.524	4	8
eesh	-0.524	4	8
estou	-0.524	9	17
beets	-0.524	4	8
fieldtrip	-0.524	4	8
syllabus	-0.524	4	8
3-4	-0.524	34	62
711	-0.524	4	8
cavalier	-0.524	4	8
ruled	-0.524	14	26
2weeks	-0.524	14	26
misguided	-0.524	4	8
boreeeed	-0.524	4	8
justice   	-0.524	4	8
infants	-0.524	4	8
wrinkled	-0.524	4	8
2.30	-0.524	19	35
yyc	-0.524	4	8
ashy	-0.524	4	8
housekeeper	-0.524	4	8
12th  	-0.524	4	8
admits	-0.524	4	8
unclear	-0.524	4	8
twilight   	-0.524	4	8
t茫o	-0.524	4	8
muffler	-0.524	4	8
anit	-0.524	4	8
ignorance  	-0.524	4	8
pfc	-0.524	4	8
loved   	-0.524	9	17
on-demand	-0.524	4	8
northwestern	-0.524	4	8
sooo   	-0.524	4	8
lenses  	-0.524	4	8
jusst	-0.524	4	8
import  	-0.524	4	8
hilo	-0.524	4	8
bmi	-0.524	4	8
minor  	-0.524	4	8
28c	-0.524	4	8
auditions  	-0.524	4	8
snipe	-0.524	4	8
hedgehogs	-0.524	4	8
knooww	-0.524	4	8
tweetie's	-0.524	4	8
anymoree  	-0.524	4	8
6hours	-0.524	4	8
boost  	-0.524	4	8
guessin	-0.524	4	8
subsides	-0.524	4	8
happiest  	-0.524	4	8
hassle  	-0.524	4	8
dress   	-0.524	9	17
blink   	-0.524	4	8
keanu	-0.524	4	8
understanding   	-0.524	9	17
earing	-0.524	4	8
literacy	-0.524	4	8
watermelon  	-0.524	4	8
disney  	-0.524	24	44
ingredients  	-0.524	4	8
parma	-0.524	4	8
wyoming	-0.524	9	17
headbutted	-0.524	4	8
mumma	-0.524	9	17
drugs   	-0.524	4	8
cripple	-0.524	4	8
clueless  	-0.524	4	8
butter  	-0.524	14	26
nation  	-0.524	4	8
8yr	-0.524	4	8
bleed  	-0.524	4	8
nips	-0.524	4	8
india	-0.524	4	8
tis  	-0.524	9	17
roller  	-0.524	4	8
useful   	-0.524	4	8
cantt	-0.524	9	17
manta	-0.524	4	8
siamese	-0.524	4	8
baaaaad	-0.524	4	8
